ID,Job_Title,Rating,Company_Name,Location,Headquarters,Size,Founded,Type_of_ownership,Industry,Sector,Revenue,Competitors,Hourly,Employer_provided,Lower_Salary,Upper_Salary,Avg_SalaryK,company_txt,Job_Location,Age,Python,spark,aws,excel,sql_,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,job_title_sim,seniority_by_title,Degree,Avg_Salary
856,R&D Specialist/ Food Scientist,2.4,"Teasdale Latin Foods
2.4","Hoopeston, IL","Flower Mound, TX",501 - 1000,2010,Company - Private,Food & Beverage Manufacturing,Manufacturing,$100 to $500 million (USD),"Novartis, Baxter, Pfizer",0,0,39000,66000,52.5,Teasdale Latin Foods,IL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M,52500
857,Data Engineer,3.5,"Saama Technologies Inc
3.5","Phoenix, AZ","Campbell, CA",501 - 1000,1997,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Accenture, Deloitte, IBM",0,0,57000,80000,68.5,Saama Technologies Inc,AZ,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,M,68500
858,"Associate Principal Scientist, Pharmacogenomics",3.9,"AstraZeneca
3.9","Gaithersburg, MD","Cambridge, United Kingdom",10000+,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,0,63000,127000,95,AstraZeneca,MD,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P,95000
859,Data Scientist - Systems Engineering,3.2,"MITRE
3.2","Bedford, MA","Bedford, MA",5001 - 10000,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",0,0,50000,89000,69.5,MITRE,MA,63,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,data scientist,sr,M,69500
860,Senior Data Scientist,4.4,"The David J. Joseph Company
4.4","Cincinnati, OH","Cincinnati, OH",201 - 500,1885,Subsidiary or Business Segment,Metals Brokers,Mining & Metals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,82000,132000,107,The David J. Joseph Company,OH,136,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,data scientist,sr,M,107000
861,Data Scientist SR,3.9,"The Buffalo Group
3.9","Charlottesville, VA","Reston, VA",501 - 1000,2010,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),"ManTech, Booz Allen Hamilton, Leidos",0,0,85000,139000,112,The Buffalo Group,VA,11,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,data scientist,sr,M,112000
863,Data Scientist,3.4,"CompQsoft
3.4","Washington, DC","Houston, TX",51 - 200,1997,Company - Private,Consulting,Business Services,$10 to $25 million (USD),"Novartis, Baxter, Pfizer",0,0,72000,121000,96.5,CompQsoft,DC,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,data scientist,sr,M,96500
864,"Scientist, Bacteriology",2.1,"Cerus Corporation
2.1","Concord, CA","Concord, CA",201 - 500,2010,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),"Novartis, Baxter, Pfizer",0,0,74000,149000,111.5,Cerus Corporation,CA,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P,111500
866,"Associate Director, Platform and DevOps- Data Engineering and Aritifical Intelligence",3.7,"Takeda Pharmaceuticals
3.7","Cambridge, MA","OSAKA, Japan",10000+,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,113000,196000,154.5,Takeda Pharmaceuticals,MA,240,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,data engineer,sr,M,154500
867,Data Scientist,3.4,"Remedy BPCI Partners, LLC.
3.4","New York, NY","Norwalk, CT",201 - 500,2011,Company - Private,Health Care Services & Hospitals,Health Care,$10+ billion (USD),"Healthfirst (New York), naviHealth",0,0,69000,121000,95,"Remedy BPCI Partners, LLC.",NY,10,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,sr,M,95000
868,Data Scientist,4,"Strategic Financial Solutions
4.0","New York, NY","New York, NY",501 - 1000,2007,Company - Private,Consumer Product Rental,Consumer Services,$10+ billion (USD),"National Debt Relief, Freedom Financial Network",0,0,71000,124000,97.5,Strategic Financial Solutions,NY,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,97500
869,Senior Data Scientist,4.4,"Maven Wave Partners
4.4","Chicago, IL","Chicago, IL",201 - 500,2008,Company - Private,Consulting,Business Services,$50 to $100 million (USD),"Novartis, Baxter, Pfizer",0,0,97000,160000,128.5,Maven Wave Partners,IL,13,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,data scientist,sr,M,128500
870,Senior Research Scientist-Machine Learning,2.6,"Software Engineering Institute
2.6","Pittsburgh, PA","Pittsburgh, PA",501 - 1000,1984,College / University,Colleges & Universities,Education,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,81000,167000,124,Software Engineering Institute,PA,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,machine learning engineer,sr,P,124000
871,Principal Data Scientist,3.2,"The Climate Corporation
3.2","San Francisco, CA","San Francisco, CA",501 - 1000,2006,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),"Granular, Intuit, John Deere",0,0,150000,238000,194,The Climate Corporation,CA,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,194000
875,Clinical Laboratory Scientist,3.7,"Vail Health
3.7","Vail, CO","Vail, CO",501 - 1000,1966,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),"Novartis, Baxter, Pfizer",1,0,24000,39000,65,Vail Health,CO,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M,31500
877,"Data Analyst 1, full-time contract worker for up to 12 months",4.2,"The Church of Jesus Christ of Latter-day Saints
4.2","Salt Lake City, UT","Salt Lake City, UT",10000+,2010,Nonprofit Organization,Religious Organizations,Non-Profit,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,35000,65000,50,The Church of Jesus Christ of Latter-day Saints,UT,11,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,M,50000
878,Data Scientist,3.5,"Crossix Solutions
3.5","New York, NY","New York, NY",201 - 500,2005,Company - Public,Advertising & Marketing,Business Services,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,77000,132000,104.5,Crossix Solutions,NY,16,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,104500
879,Data Scientist,4.3,"Solugenix Corporation
4.3","Phoenix, AZ","Brea, CA",201 - 500,1969,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),"Novartis, Baxter, Pfizer",0,0,51000,88000,69.5,Solugenix Corporation,AZ,52,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,data scientist,sr,M,69500
880,Data Scientist,2.6,"West Coast University
2.6","Irvine, CA","Irvine, CA",10000+,1997,Company - Private,Colleges & Universities,Education,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,101000,141000,121,West Coast University,CA,24,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,data scientist,sr,M,121000
881,Data Engineer - Consultant (Charlotte Based),4.2,"Clarity Insights
4.2","Charlotte, NC","Chicago, IL",201 - 500,2008,Company - Private,IT Services,Information Technology,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,59000,112000,85.5,Clarity Insights,NC,13,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,sr,M,85500
883,Data Engineer,3.1,"NCSOFT
3.1","Aliso Viejo, CA","Seoul, South Korea",1001 - 5000,1997,Company - Public,Video Games,Media,$10+ billion (USD),"Blizzard Entertainment, Riot Games, Electronic Arts",0,0,79000,147000,113,NCSOFT,CA,24,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,data engineer,sr,M,113000
884,Data Scientist (Warehouse Automation),3.8,"SoftBank Robotics
3.8","San Francisco, CA","Paris, France",201 - 500,2005,Subsidiary or Business Segment,Consumer Products Manufacturing,Manufacturing,$25 to $50 million (USD),"Novartis, Baxter, Pfizer",0,0,79000,127000,103,SoftBank Robotics,CA,16,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,data scientist,sr,M,103000
886,"Scientist, Immuno-Oncology",3.9,"GSK
3.9","Cambridge, MA","Brentford, United Kingdom",10000+,1830,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Pfizer, AstraZeneca, Merck",0,0,62000,119000,90.5,GSK,MA,191,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M,90500
887,Senior Data Scientist,4.3,"Factual
4.3","Los Angeles, CA","Los Angeles, CA",51 - 200,2008,Company - Private,Computer Hardware & Software,Information Technology,$10+ billion (USD),Foursquare,0,0,119000,187000,153,Factual,CA,13,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,153000
892,Jr. Data Scientist,3.2,"MITRE
3.2","McLean, VA","Bedford, MA",5001 - 10000,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",0,0,81000,132000,106.5,MITRE,VA,63,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,data scientist,jr,M,106500
893,Senior Data Scientist,5,"SkySync
5.0","Ann Arbor, MI","Ann Arbor, MI",51 - 200,2011,Company - Private,Computer Hardware & Software,Information Technology,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,1,120000,140000,130,SkySync,MI,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,130000
895,Products Data Analyst II,3.3,"TriNet
3.3","Dublin, CA","Dublin, CA",1001 - 5000,1988,Company - Public,Consulting,Business Services,$2 to $5 billion (USD),"Paychex, Insperity, ADP",0,0,90000,157000,123.5,TriNet,CA,33,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,analyst,sr,M,123500
896,Data Architect / Data Modeler,4.3,"Medidata Solutions
4.3","New York, NY","New York, NY",1001 - 5000,1999,Company - Public,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD),Oracle,0,0,63000,110000,86.5,Medidata Solutions,NY,22,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,data modeler,sr,M,86500
897,Analytics Manager - Data Mart,3.5,"Central California Alliance for Health
3.5","Scotts Valley, CA","Scotts Valley, CA",501 - 1000,1996,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),"Novartis, Baxter, Pfizer",0,0,42000,86000,64,Central California Alliance for Health,CA,25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Data scientist project manager,sr,M,64000
898,Lead Data Analyst,3.9,"Signpost
3.9","New York, NY","New York, NY",201 - 500,2010,Company - Private,Internet,Information Technology,$10 to $25 million (USD),"Novartis, Baxter, Pfizer",0,0,32000,62000,47,Signpost,NY,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,M,47000
899,Data Science Engineer - Mobile,4,"Adobe
4.0","San Jose, CA","San Jose, CA",10000+,1982,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),"Apple, Microsoft",0,0,116000,208000,162,Adobe,CA,39,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,data scientist,sr,M,162000
900,Senior Data Scientist Oncology,3.9,"AstraZeneca
3.9","Gaithersburg, MD","Cambridge, United Kingdom",10000+,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,0,107000,173000,140,AstraZeneca,MD,108,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,P,140000
901,Data Scientist,3.4,"DatamanUSA, LLC
3.4","Olympia, WA","Centennial, CO",51 - 200,2010,Company - Private,IT Services,Information Technology,$5 to $10 million (USD),"Novartis, Baxter, Pfizer",0,0,65000,113000,89,"DatamanUSA, LLC",WA,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,89000
902,Sr. Data Engineer - Contract-to-Hire (Java),3,"Pilot Flying J Travel Centers LLC
3.0","Knoxville, TN","Knoxville, TN",10000+,1958,Company - Private,Gas Stations,Retail,$10+ billion (USD),"TravelCenters of America, Love's Travel Stops & Country Stores, Wawa",0,0,69000,127000,98,Pilot Flying J Travel Centers LLC,TN,63,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,M,98000
904,Senior Data Scientist - R&D Oncology,3.9,"AstraZeneca
3.9","New York, NY","Cambridge, United Kingdom",10000+,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,0,102000,172000,137,AstraZeneca,NY,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,P,137000
907,Data Engineer,4,"Pinnacol Assurance
4.0","Denver, CO","Denver, CO",501 - 1000,1915,Nonprofit Organization,Insurance Carriers,Insurance,$500 million to $1 billion (USD),"Novartis, Baxter, Pfizer",0,0,74000,124000,99,Pinnacol Assurance,CO,106,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,M,99000
909,Food Scientist - Developer,3.3,"Palermo's Pizza
3.3","Milwaukee, WI","Milwaukee, WI",501 - 1000,1964,Company - Private,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,40000,68000,54,Palermo's Pizza,WI,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M,54000
910,Senior Data Engineer,3.2,"Equian LLC
3.2","Franklin, TN","Indianapolis, IN",1001 - 5000,2004,Company - Private,Health Care Services & Hospitals,Health Care,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,76000,142000,109,Equian LLC,TN,17,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,data engineer,sr,M,109000
911,Data Engineer,3.4,"MetroStar Systems
3.4","Rockville, MD","Reston, VA",201 - 500,1999,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),"Novartis, Baxter, Pfizer",0,0,76000,142000,109,MetroStar Systems,MD,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,M,109000
912,Senior Data Scientist,4.4,"MathWorks
4.4","Natick, MA","Natick, MA",1001 - 5000,1984,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),"Novartis, Baxter, Pfizer",0,0,108000,171000,139.5,MathWorks,MA,37,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,data scientist,sr,M,139500
913,"Director II, Data Science - GRM Actuarial",3.3,"Liberty Mutual Insurance
3.3","Chicago, IL","Boston, MA",10000+,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),"Travelers, Allstate, State Farm",0,0,202000,306000,254,Liberty Mutual Insurance,IL,109,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,254000
914,Machine Learning Engineer,3.2,"Information Builders
3.2","New York, NY","New York, NY",1001 - 5000,1975,Company - Private,Computer Hardware & Software,Information Technology,$10+ billion (USD),"Qlik, Tableau Software, Informatica",0,0,91000,159000,125,Information Builders,NY,46,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,machine learning engineer,sr,M,125000
916,"Sr Expert Data Science, Advanced Visual Analytics (Associate level)",3.8,"Novartis
3.8","Cambridge, MA","Basel, Switzerland",10000+,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,80000,133000,106.5,Novartis,MA,25,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,data scientist,sr,M,106500
919,MED TECH/LAB SCIENTIST- SOUTH COASTAL LAB,3.6,"Beebe Healthcare
3.6","Millville, DE","Lewes, DE",1001 - 5000,1935,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),"Novartis, Baxter, Pfizer",1,0,21000,34000,56.5,Beebe Healthcare,DE,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M,27500
920,"Scientist, Molecular/Cellular Biologist",2.9,"Audentes Therapeutics
2.9","South San Francisco, CA","San Francisco, CA",201 - 500,2012,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"BioMarin Pharmaceutical, Sangamo Therapeutics, bluebird bio",0,0,49000,97000,73,Audentes Therapeutics,CA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P,73000
921,Staff Scientist-Downstream Process Development,2.7,"Advanced BioScience Laboratories
2.7","Rockville, MD","Rockville, MD",201 - 500,1961,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),"Novartis, Baxter, Pfizer",0,0,49000,113000,81,Advanced BioScience Laboratories,MD,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P,81000
924,Data Scientist,3.2,"Numeric, LLC
3.2","Philadelphia, PA","Chadds Ford, PA",1001 - 5000,2010,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),"Novartis, Baxter, Pfizer",0,0,96000,161000,128.5,"Numeric, LLC",PA,11,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,data scientist,sr,M,128500
926,Scientist - Analytical Services,3.1,"Reynolds American
3.1","Winston-Salem, NC","Winston-Salem, NC",5001 - 10000,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,65000,134000,99.5,Reynolds American,NC,146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M,99500
928,"Associate Scientist / Sr. Associate Scientist, Antibody Discovery",4,"23andMe
4.0","South San Francisco, CA","Sunnyvale, CA",501 - 1000,2006,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Ancestry, Verily Life Sciences, Abbott Laboratories",0,0,59000,125000,92,23andMe,CA,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M,92000
929,Associate Data Analyst- Graduate Development Program,3.3,"National Interstate
3.3","Richfield, OH","Richfield, OH",501 - 1000,1989,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD),"Novartis, Baxter, Pfizer",0,0,32000,59000,45.5,National Interstate,OH,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,M,45500
930,Sr. Data Engineer,4.5,"Moser Consulting
4.5","Indianapolis, IN","Indianapolis, IN",51 - 200,1996,Company - Private,Consulting,Business Services,$25 to $50 million (USD),"Novartis, Baxter, Pfizer",0,0,87000,158000,122.5,Moser Consulting,IN,25,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,data engineer,sr,M,122500
931,Clinical Data Analyst,3,"Greenway Health
3.0","Tampa, FL","Tampa, FL",1001 - 5000,1977,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),"eClinicalWorks, NextGen Healthcare, athenahealth",0,0,27000,48000,37.5,Greenway Health,FL,44,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,M,37500
932,IT Associate Data Analyst,3.7,"The Hanover Insurance Group
3.7","Worcester, MA","Worcester, MA",5001 - 10000,1852,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),"Novartis, Baxter, Pfizer",0,0,39000,69000,54,The Hanover Insurance Group,MA,169,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,M,54000
933,Business Data Analyst,3.8,"Fareportal
3.8","New York, NY","New York, NY",1001 - 5000,2002,Company - Private,Travel Agencies,Travel & Tourism,$2 to $5 billion (USD),"Expedia Group, Orbitz Worldwide, Priceline.com",0,0,36000,71000,53.5,Fareportal,NY,19,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,analyst,sr,M,53500
934,Senior Insurance Data Scientist,3.9,"TransUnion
3.9","Chicago, IL","Chicago, IL",5001 - 10000,1968,Company - Public,Financial Analytics & Research,Finance,$1 to $2 billion (USD),"Novartis, Baxter, Pfizer",0,0,107000,173000,140,TransUnion,IL,53,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,140000
935,Senior Data Science Systems Engineer,3.2,"MITRE
3.2","Hampton, VA","Bedford, MA",5001 - 10000,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",0,0,56000,99000,77.5,MITRE,VA,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,P,77500
936,ENVIRONMENTAL ENGINEER/SCIENTIST,3.3,"Mcphail Associates
3.3","Cambridge, MA","Cambridge, MA",1001 - 5000,1976,Company - Private,Construction,"Construction, Repair & Maintenance",$10+ billion (USD),"Novartis, Baxter, Pfizer",1,1,25000,28000,55,Mcphail Associates,MA,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M,26500
938,Senior Scientist - Regulatory Submissions,3.1,"Reynolds American
3.1","Winston-Salem, NC","Winston-Salem, NC",5001 - 10000,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,80000,155000,117.5,Reynolds American,NC,146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M,117500
939,Scientist - Biomarker and Flow Cytometry,2.4,"Crown Bioscience
2.4","San Diego, CA","San Diego, CA",501 - 1000,2006,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),"Novartis, Baxter, Pfizer",0,0,43000,98000,70.5,Crown Bioscience,CA,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M,70500
940,Revenue Analytics Manager,4.8,"HOVER
4.8","San Francisco, CA","San Francisco, CA",51 - 200,2011,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),"Novartis, Baxter, Pfizer",0,0,45000,78000,61.5,HOVER,CA,10,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Data scientist project manager,sr,M,61500
941,Sr. Scientist Method Development,2.9,"Q2 Solutions
2.9","Marietta, GA","Morrisville, NC",1001 - 5000,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,50000,110000,80,Q2 Solutions,GA,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M,80000
942,"Associate Scientist, LC/MS Biologics",2.9,"Q2 Solutions
2.9","Ithaca, NY","Morrisville, NC",1001 - 5000,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,44000,96000,70,Q2 Solutions,NY,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M,70000
943,"Research Scientist, Immunology - Cancer Biology",3.9,Kronos Bio,"Cambridge, MA","San Mateo, CA",1001 - 5000,1913,Company - Private,Biotech & Pharmaceuticals,Information Technology,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,1,100000,140000,120,Kronos Bi,MA,108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P,120000
